time,open,high,low,close
2023-02-03 21:45:00,1.16039,1.16117,1.15934,1.16012
2023-02-03 22:00:00,1.16012,1.16191,1.15942,1.16121
2023-02-03 22:15:00,1.16121,1.16184,1.15991,1.16054
2023-02-03 22:30:00,1.16054,1.16106,1.15939,1.1599
2023-02-03 22:45:00,1.1599,1.16149,1.15816,1.15974
2023-02-03 23:00:00,1.15974,1.16027,1.15873,1.15926
2023-02-03 23:15:00,1.15926,1.15971,1.15851,1.15896
2023-02-03 23:30:00,1.15896,1.16005,1.15824,1.15933
2023-02-03 23:45:00,1.15933,1.16098,1.15889,1.16053
2023-02-04 00:00:00,1.16053,1.16099,1.15884,1.1593
2023-02-04 00:15:00,1.1593,1.15988,1.1587,1.15928
2023-02-04 00:30:00,1.15928,1.15998,1.15861,1.15931
2023-02-04 00:45:00,1.15931,1.16003,1.15854,1.15925
2023-02-04 01:00:00,1.15925,1.16073,1.15765,1.15912
2023-02-04 01:15:00,1.15912,1.1599,1.15811,1.15889
2023-02-04 01:30:00,1.15889,1.16064,1.15784,1.15959
2023-02-04 01:45:00,1.15959,1.15995,1.15889,1.15926
2023-02-04 02:00:00,1.15926,1.16045,1.15798,1.15917
2023-02-04 02:15:00,1.15917,1.15982,1.15852,1.15917
2023-02-04 02:30:00,1.15917,1.15988,1.15854,1.15925
2023-02-04 02:45:00,1.15925,1.15977,1.15861,1.15913
2023-02-04 03:00:00,1.15913,1.16023,1.15872,1.15982
2023-02-04 03:15:00,1.15982,1.16033,1.15931,1.15982
2023-02-04 03:30:00,1.15982,1.16066,1.15909,1.15994
2023-02-04 03:45:00,1.15994,1.16026,1.15958,1.1599
2023-02-04 04:00:00,1.1599,1.16041,1.1587,1.15921
2023-02-04 04:15:00,1.15921,1.15998,1.15785,1.15863
2023-02-04 04:30:00,1.15863,1.15896,1.15757,1.1579
2023-02-04 04:45:00,1.1579,1.15912,1.15681,1.15803
2023-02-04 05:00:00,1.15803,1.15852,1.15705,1.15754
2023-02-04 05:15:00,1.15754,1.15787,1.15647,1.1568
2023-02-04 05:30:00,1.1568,1.15777,1.156,1.15697
2023-02-04 05:45:00,1.15697,1.15844,1.15586,1.15733
2023-02-04 06:00:00,1.15733,1.15789,1.15554,1.15611
2023-02-04 06:15:00,1.15611,1.1581,1.15529,1.15728
2023-02-04 06:30:00,1.15728,1.15803,1.15656,1.1573
2023-02-04 06:45:00,1.1573,1.15781,1.15672,1.15723
2023-02-04 07:00:00,1.15723,1.15889,1.15631,1.15797
2023-02-04 07:15:00,1.15797,1.15913,1.15686,1.15802
2023-02-04 07:30:00,1.15802,1.15856,1.15706,1.1576
2023-02-04 07:45:00,1.1576,1.1595,1.15722,1.15913
2023-02-04 08:00:00,1.15913,1.15969,1.15781,1.15838
2023-02-04 08:15:00,1.15838,1.15876,1.15793,1.15831
2023-02-04 08:30:00,1.15831,1.15981,1.1574,1.1589
2023-02-04 08:45:00,1.1589,1.15936,1.1577,1.15816
2023-02-04 09:00:00,1.15816,1.15914,1.1571,1.15808
2023-02-04 09:15:00,1.15808,1.15938,1.15706,1.15835
2023-02-04 09:30:00,1.15835,1.16117,1.1572,1.16002
2023-02-04 09:45:00,1.16002,1.16071,1.15872,1.1594
2023-02-04 10:00:00,1.1594,1.16092,1.15785,1.15937
2023-02-04 10:15:00,1.15937,1.16073,1.15847,1.15983
2023-02-04 10:30:00,1.15983,1.16061,1.1591,1.15988
2023-02-04 10:45:00,1.15988,1.16223,1.1567,1.15905
2023-02-04 11:00:00,1.15905,1.15964,1.15874,1.15933
2023-02-04 11:15:00,1.15933,1.16028,1.15846,1.15941
2023-02-04 11:30:00,1.15941,1.16025,1.15887,1.15972
2023-02-04 11:45:00,1.15972,1.16184,1.15838,1.1605
2023-02-04 12:00:00,1.1605,1.16156,1.16016,1.16121
2023-02-04 12:15:00,1.16121,1.16217,1.16053,1.16149
2023-02-04 12:30:00,1.16149,1.16258,1.16063,1.16171
2023-02-04 12:45:00,1.16171,1.16213,1.16052,1.16094
2023-02-04 13:00:00,1.16094,1.16217,1.15962,1.16085
2023-02-04 13:15:00,1.16085,1.16163,1.16023,1.161
2023-02-04 13:30:00,1.161,1.16143,1.1603,1.16073
2023-02-04 13:45:00,1.16073,1.16223,1.15929,1.16079
2023-02-04 14:00:00,1.16079,1.16129,1.15972,1.16022
2023-02-04 14:15:00,1.16022,1.16232,1.15919,1.16129
2023-02-04 14:30:00,1.16129,1.16357,1.1605,1.16279
2023-02-04 14:45:00,1.16279,1.1635,1.16181,1.16252
2023-02-04 15:00:00,1.16252,1.16334,1.16197,1.1628
2023-02-04 15:15:00,1.1628,1.16366,1.16177,1.16263
2023-02-04 15:30:00,1.16263,1.16495,1.16119,1.16351
2023-02-04 15:45:00,1.16351,1.16478,1.16255,1.16382
2023-02-04 16:00:00,1.16382,1.16428,1.16341,1.16387
2023-02-04 16:15:00,1.16387,1.16575,1.16183,1.16371
2023-02-04 16:30:00,1.16371,1.16426,1.16326,1.1638
2023-02-04 16:45:00,1.1638,1.16459,1.16232,1.1631
2023-02-04 17:00:00,1.1631,1.16427,1.16241,1.16358
2023-02-04 17:15:00,1.16358,1.16449,1.16216,1.16308
2023-02-04 17:30:00,1.16308,1.16429,1.16224,1.16345
2023-02-04 17:45:00,1.16345,1.16498,1.16202,1.16354
2023-02-04 18:00:00,1.16354,1.16476,1.16309,1.16431
2023-02-04 18:15:00,1.16431,1.16583,1.16277,1.16429
2023-02-04 18:30:00,1.16429,1.16646,1.16284,1.16501
2023-02-04 18:45:00,1.16501,1.16538,1.16399,1.16436
2023-02-04 19:00:00,1.16436,1.16533,1.16382,1.16479
2023-02-04 19:15:00,1.16479,1.16552,1.16391,1.16463
2023-02-04 19:30:00,1.16463,1.16539,1.16402,1.16477
2023-02-04 19:45:00,1.16477,1.16579,1.1638,1.16482
2023-02-04 20:00:00,1.16482,1.16676,1.16353,1.16547
2023-02-04 20:15:00,1.16547,1.16589,1.16365,1.16406
2023-02-04 20:30:00,1.16406,1.1656,1.16275,1.16429
2023-02-04 20:45:00,1.16429,1.16545,1.16209,1.16324
2023-02-04 21:00:00,1.16324,1.16532,1.16201,1.16409
2023-02-04 21:15:00,1.16409,1.16516,1.16164,1.16271
2023-02-04 21:30:00,1.16271,1.16336,1.16136,1.16201
2023-02-04 21:45:00,1.16201,1.16281,1.16004,1.16084
2023-02-04 22:00:00,1.16084,1.16287,1.15996,1.16199
2023-02-04 22:15:00,1.16199,1.16342,1.15966,1.16109
2023-02-04 22:30:00,1.16109,1.16198,1.16028,1.16117
2023-02-04 22:45:00,1.16117,1.16245,1.15952,1.16079
2023-02-04 23:00:00,1.16079,1.16152,1.15881,1.15954
2023-02-04 23:15:00,1.15954,1.16048,1.15837,1.15931
2023-02-04 23:30:00,1.15931,1.16065,1.15842,1.15977
2023-02-04 23:45:00,1.15977,1.16092,1.15849,1.15964
2023-02-05 00:00:00,1.15964,1.16153,1.1584,1.16029
2023-02-05 00:15:00,1.16029,1.16099,1.15935,1.16004
2023-02-05 00:30:00,1.16004,1.16043,1.15966,1.16005
2023-02-05 00:45:00,1.16005,1.16065,1.15918,1.15978
2023-02-05 01:00:00,1.15978,1.16042,1.15938,1.16002
2023-02-05 01:15:00,1.16002,1.16165,1.15971,1.16134
2023-02-05 01:30:00,1.16134,1.16193,1.161,1.16159
2023-02-05 01:45:00,1.16159,1.16211,1.16121,1.16173
2023-02-05 02:00:00,1.16173,1.16241,1.16062,1.1613
2023-02-05 02:15:00,1.1613,1.16192,1.16015,1.16077
2023-02-05 02:30:00,1.16077,1.16209,1.16047,1.16179
2023-02-05 02:45:00,1.16179,1.16228,1.16053,1.16102
2023-02-05 03:00:00,1.16102,1.16155,1.15984,1.16038
2023-02-05 03:15:00,1.16038,1.16119,1.15951,1.16031
2023-02-05 03:30:00,1.16031,1.16088,1.15945,1.16002
2023-02-05 03:45:00,1.16002,1.16269,1.15871,1.16138
2023-02-05 04:00:00,1.16138,1.1617,1.15941,1.15973
2023-02-05 04:15:00,1.15973,1.16048,1.15924,1.15998
2023-02-05 04:30:00,1.15998,1.1612,1.15926,1.16048
2023-02-05 04:45:00,1.16048,1.16095,1.15922,1.1597
2023-02-05 05:00:00,1.1597,1.16013,1.15882,1.15925
2023-02-05 05:15:00,1.15925,1.15989,1.15891,1.15955
2023-02-05 05:30:00,1.15955,1.16132,1.15891,1.16069
2023-02-05 05:45:00,1.16069,1.16164,1.15909,1.16004
2023-02-05 06:00:00,1.16004,1.1604,1.15859,1.15895
2023-02-05 06:15:00,1.15895,1.16005,1.15852,1.15962
2023-02-05 06:30:00,1.15962,1.16134,1.15896,1.16068
2023-02-05 06:45:00,1.16068,1.16176,1.15938,1.16045
2023-02-05 07:00:00,1.16045,1.1609,1.15846,1.15891
2023-02-05 07:15:00,1.15891,1.16138,1.15745,1.15992
2023-02-05 07:30:00,1.15992,1.16027,1.15943,1.15978
2023-02-05 07:45:00,1.15978,1.16193,1.15841,1.16056
2023-02-05 08:00:00,1.16056,1.1616,1.1595,1.16053
2023-02-05 08:15:00,1.16053,1.16148,1.15933,1.16027
2023-02-05 08:30:00,1.16027,1.16094,1.15929,1.15996
2023-02-05 08:45:00,1.15996,1.16163,1.15931,1.16098
2023-02-05 09:00:00,1.16098,1.16263,1.16034,1.16198
2023-02-05 09:15:00,1.16198,1.1623,1.16017,1.16049
2023-02-05 09:30:00,1.16049,1.16181,1.15853,1.15984
2023-02-05 09:45:00,1.15984,1.1617,1.15922,1.16108
2023-02-05 10:00:00,1.16108,1.16155,1.16035,1.16082
2023-02-05 10:15:00,1.16082,1.16225,1.15845,1.15988
2023-02-05 10:30:00,1.15988,1.16078,1.15898,1.15988
2023-02-05 10:45:00,1.15988,1.16081,1.15887,1.1598
2023-02-05 11:00:00,1.1598,1.16048,1.15906,1.15974
2023-02-05 11:15:00,1.15974,1.16068,1.15846,1.1594
2023-02-05 11:30:00,1.1594,1.16025,1.15834,1.15919
2023-02-05 11:45:00,1.15919,1.15996,1.1581,1.15887
2023-02-05 12:00:00,1.15887,1.15963,1.15834,1.1591
2023-02-05 12:15:00,1.1591,1.15986,1.15778,1.15854
2023-02-05 12:30:00,1.15854,1.15889,1.15798,1.15833
2023-02-05 12:45:00,1.15833,1.15895,1.15762,1.15823
2023-02-05 13:00:00,1.15823,1.15972,1.15766,1.15914
2023-02-05 13:15:00,1.15914,1.16068,1.15787,1.1594
2023-02-05 13:30:00,1.1594,1.16023,1.1585,1.15933
2023-02-05 13:45:00,1.15933,1.16154,1.15749,1.1597
2023-02-05 14:00:00,1.1597,1.16049,1.15919,1.15998
2023-02-05 14:15:00,1.15998,1.1622,1.15853,1.16074
2023-02-05 14:30:00,1.16074,1.16159,1.16024,1.16109
2023-02-05 14:45:00,1.16109,1.16305,1.16039,1.16234
2023-02-05 15:00:00,1.16234,1.16435,1.16128,1.16328
2023-02-05 15:15:00,1.16328,1.16425,1.16228,1.16325
2023-02-05 15:30:00,1.16325,1.16367,1.16254,1.16296
2023-02-05 15:45:00,1.16296,1.16402,1.16252,1.16358
2023-02-05 16:00:00,1.16358,1.16522,1.1623,1.16394
2023-02-05 16:15:00,1.16394,1.16447,1.16335,1.16387
2023-02-05 16:30:00,1.16387,1.16453,1.16219,1.16284
2023-02-05 16:45:00,1.16284,1.16422,1.16018,1.16156
2023-02-05 17:00:00,1.16156,1.16237,1.161,1.16181
2023-02-05 17:15:00,1.16181,1.16268,1.16147,1.16234
2023-02-05 17:30:00,1.16234,1.16376,1.16149,1.16291
2023-02-05 17:45:00,1.16291,1.16339,1.16152,1.16201
2023-02-05 18:00:00,1.16201,1.16368,1.16105,1.16273
2023-02-05 18:15:00,1.16273,1.16388,1.16121,1.16236
2023-02-05 18:30:00,1.16236,1.16294,1.16205,1.16263
2023-02-05 18:45:00,1.16263,1.16361,1.16194,1.16292
2023-02-05 19:00:00,1.16292,1.16364,1.16164,1.16236
2023-02-05 19:15:00,1.16236,1.16346,1.16085,1.16195
2023-02-05 19:30:00,1.16195,1.16236,1.1601,1.1605
2023-02-05 19:45:00,1.1605,1.16165,1.15872,1.15987
2023-02-05 20:00:00,1.15987,1.16155,1.15693,1.15861
2023-02-05 20:15:00,1.15861,1.16048,1.15705,1.15892
2023-02-05 20:30:00,1.15892,1.16013,1.15774,1.15896
2023-02-05 20:45:00,1.15896,1.16082,1.15773,1.15959
2023-02-05 21:00:00,1.15959,1.16038,1.15906,1.15984
2023-02-05 21:15:00,1.15984,1.16086,1.15838,1.1594
2023-02-05 21:30:00,1.1594,1.16045,1.1586,1.15964
2023-02-05 21:45:00,1.15964,1.16045,1.15856,1.15937
2023-02-05 22:00:00,1.15937,1.16023,1.15893,1.15979
2023-02-05 22:15:00,1.15979,1.16084,1.15896,1.16001
2023-02-05 22:30:00,1.16001,1.16038,1.15896,1.15933
2023-02-05 22:45:00,1.15933,1.16,1.15865,1.15933
2023-02-05 23:00:00,1.15933,1.16079,1.1579,1.15937
2023-02-05 23:15:00,1.15937,1.16036,1.15816,1.15915
2023-02-05 23:30:00,1.15915,1.16043,1.15849,1.15977
2023-02-05 23:45:00,1.15977,1.16171,1.15903,1.16097
2023-02-06 00:00:00,1.16097,1.16137,1.16031,1.16071
2023-02-06 00:15:00,1.16071,1.16111,1.16007,1.16047
2023-02-06 00:30:00,1.16047,1.16085,1.15852,1.1589
2023-02-06 00:45:00,1.1589,1.15952,1.15819,1.15881
2023-02-06 01:00:00,1.15881,1.15954,1.15778,1.15851
2023-02-06 01:15:00,1.15851,1.15887,1.15665,1.15701
2023-02-06 01:30:00,1.15701,1.15776,1.15645,1.15721
2023-02-06 01:45:00,1.15721,1.15796,1.15686,1.15762
2023-02-06 02:00:00,1.15762,1.15833,1.1564,1.15711
2023-02-06 02:15:00,1.15711,1.15809,1.15587,1.15685
2023-02-06 02:30:00,1.15685,1.15814,1.15489,1.15618
2023-02-06 02:45:00,1.15618,1.15726,1.15563,1.15671
2023-02-06 03:00:00,1.15671,1.15732,1.15505,1.15566
2023-02-06 03:15:00,1.15566,1.15636,1.15473,1.15544
2023-02-06 03:30:00,1.15544,1.15778,1.15445,1.15679
2023-02-06 03:45:00,1.15679,1.15761,1.15601,1.15683
2023-02-06 04:00:00,1.15683,1.15764,1.15634,1.15715
2023-02-06 04:15:00,1.15715,1.15752,1.15668,1.15705
2023-02-06 04:30:00,1.15705,1.15829,1.15499,1.15624
2023-02-06 04:45:00,1.15624,1.15671,1.15574,1.15621
2023-02-06 05:00:00,1.15621,1.15694,1.15577,1.1565
2023-02-06 05:15:00,1.1565,1.15694,1.15534,1.15579
2023-02-06 05:30:00,1.15579,1.15781,1.154,1.15602
2023-02-06 05:45:00,1.15602,1.15826,1.15465,1.15689
2023-02-06 06:00:00,1.15689,1.15801,1.15651,1.15763
2023-02-06 06:15:00,1.15763,1.1587,1.15546,1.15653
2023-02-06 06:30:00,1.15653,1.15745,1.15493,1.15585
2023-02-06 06:45:00,1.15585,1.15694,1.15365,1.15474
2023-02-06 07:00:00,1.15474,1.15649,1.15372,1.15548
2023-02-06 07:15:00,1.15548,1.15673,1.15465,1.1559
2023-02-06 07:30:00,1.1559,1.15711,1.15518,1.15639
2023-02-06 07:45:00,1.15639,1.15682,1.15535,1.15578
2023-02-06 08:00:00,1.15578,1.15715,1.1536,1.15497
2023-02-06 08:15:00,1.15497,1.15551,1.15449,1.15502
2023-02-06 08:30:00,1.15502,1.15556,1.15456,1.15509
2023-02-06 08:45:00,1.15509,1.15571,1.15389,1.1545
2023-02-06 09:00:00,1.1545,1.15502,1.15409,1.1546
2023-02-06 09:15:00,1.1546,1.15547,1.15418,1.15505
2023-02-06 09:30:00,1.15505,1.15586,1.15439,1.15521
2023-02-06 09:45:00,1.15521,1.15553,1.15416,1.15448
2023-02-06 10:00:00,1.15448,1.15503,1.15248,1.15302
2023-02-06 10:15:00,1.15302,1.15352,1.15234,1.15284
2023-02-06 10:30:00,1.15284,1.15406,1.15174,1.15296
2023-02-06 10:45:00,1.15296,1.1541,1.15163,1.15278
2023-02-06 11:00:00,1.15278,1.1534,1.15186,1.15248
2023-02-06 11:15:00,1.15248,1.15297,1.15152,1.152
2023-02-06 11:30:00,1.152,1.15333,1.15117,1.1525
2023-02-06 11:45:00,1.1525,1.15288,1.15208,1.15246
2023-02-06 12:00:00,1.15246,1.15343,1.15158,1.15255
2023-02-06 12:15:00,1.15255,1.15412,1.1503,1.15187
2023-02-06 12:30:00,1.15187,1.15306,1.15026,1.15145
2023-02-06 12:45:00,1.15145,1.15294,1.15007,1.15156
2023-02-06 13:00:00,1.15156,1.1523,1.15012,1.15086
2023-02-06 13:15:00,1.15086,1.15147,1.14939,1.15
2023-02-06 13:30:00,1.15,1.1504,1.14936,1.14977
2023-02-06 13:45:00,1.14977,1.15107,1.14929,1.1506
2023-02-06 14:00:00,1.1506,1.15164,1.14968,1.15073
2023-02-06 14:15:00,1.15073,1.15258,1.14989,1.15174
2023-02-06 14:30:00,1.15174,1.15216,1.15122,1.15165
2023-02-06 14:45:00,1.15165,1.15244,1.15064,1.15143
2023-02-06 15:00:00,1.15143,1.15303,1.14888,1.15047
2023-02-06 15:15:00,1.15047,1.15167,1.14888,1.15007
2023-02-06 15:30:00,1.15007,1.1515,1.14964,1.15106
2023-02-06 15:45:00,1.15106,1.15172,1.15064,1.15129
2023-02-06 16:00:00,1.15129,1.15233,1.15076,1.1518
2023-02-06 16:15:00,1.1518,1.15269,1.15139,1.15228
2023-02-06 16:30:00,1.15228,1.15335,1.15121,1.15228
2023-02-06 16:45:00,1.15228,1.1531,1.15131,1.15214
2023-02-06 17:00:00,1.15214,1.15258,1.15177,1.15222
2023-02-06 17:15:00,1.15222,1.1534,1.1515,1.15268
2023-02-06 17:30:00,1.15268,1.15414,1.15155,1.153
2023-02-06 17:45:00,1.153,1.15477,1.15156,1.15334
2023-02-06 18:00:00,1.15334,1.15375,1.15304,1.15345
2023-02-06 18:15:00,1.15345,1.15412,1.15224,1.15291
2023-02-06 18:30:00,1.15291,1.15411,1.15154,1.15273
2023-02-06 18:45:00,1.15273,1.15316,1.15166,1.15208
2023-02-06 19:00:00,1.15208,1.15358,1.15128,1.15278
2023-02-06 19:15:00,1.15278,1.15375,1.15035,1.15132
2023-02-06 19:30:00,1.15132,1.15198,1.15051,1.15117
2023-02-06 19:45:00,1.15117,1.15319,1.1508,1.15282
2023-02-06 20:00:00,1.15282,1.15405,1.15136,1.15259
2023-02-06 20:15:00,1.15259,1.15308,1.15131,1.1518
2023-02-06 20:30:00,1.1518,1.15312,1.15048,1.15179
2023-02-06 20:45:00,1.15179,1.15324,1.15123,1.15268
2023-02-06 21:00:00,1.15268,1.153,1.15225,1.15257
2023-02-06 21:15:00,1.15257,1.15448,1.15109,1.15299
2023-02-06 21:30:00,1.15299,1.15341,1.15265,1.15306
2023-02-06 21:45:00,1.15306,1.15343,1.15244,1.15281
2023-02-06 22:00:00,1.15281,1.1556,1.15219,1.15499
2023-02-06 22:15:00,1.15499,1.15554,1.15448,1.15504
2023-02-06 22:30:00,1.15504,1.15613,1.15357,1.15466
2023-02-06 22:45:00,1.15466,1.15509,1.1539,1.15432
2023-02-06 23:00:00,1.15432,1.15503,1.15388,1.15459
2023-02-06 23:15:00,1.15459,1.15607,1.15339,1.15487
2023-02-06 23:30:00,1.15487,1.1572,1.15308,1.15541
2023-02-06 23:45:00,1.15541,1.15642,1.15449,1.1555
2023-02-07 00:00:00,1.1555,1.15633,1.15369,1.15451
2023-02-07 00:15:00,1.15451,1.15563,1.15376,1.15488
2023-02-07 00:30:00,1.15488,1.15552,1.15403,1.15467
2023-02-07 00:45:00,1.15467,1.15533,1.15381,1.15447
2023-02-07 01:00:00,1.15447,1.15486,1.15305,1.15344
2023-02-07 01:15:00,1.15344,1.15445,1.15204,1.15304
2023-02-07 01:30:00,1.15304,1.15407,1.15152,1.15254
2023-02-07 01:45:00,1.15254,1.15371,1.15135,1.15252
2023-02-07 02:00:00,1.15252,1.15387,1.15016,1.15151
2023-02-07 02:15:00,1.15151,1.15257,1.15049,1.15155
2023-02-07 02:30:00,1.15155,1.15279,1.1504,1.15163
2023-02-07 02:45:00,1.15163,1.1528,1.14969,1.15086
2023-02-07 03:00:00,1.15086,1.15208,1.14921,1.15043
2023-02-07 03:15:00,1.15043,1.15086,1.1494,1.14984
2023-02-07 03:30:00,1.14984,1.15147,1.14883,1.15046
2023-02-07 03:45:00,1.15046,1.15143,1.14775,1.14872
2023-02-07 04:00:00,1.14872,1.14919,1.14801,1.14848
2023-02-07 04:15:00,1.14848,1.14925,1.14657,1.14734
2023-02-07 04:30:00,1.14734,1.14789,1.14649,1.14704
2023-02-07 04:45:00,1.14704,1.1482,1.14647,1.14762
2023-02-07 05:00:00,1.14762,1.14913,1.14569,1.14719
2023-02-07 05:15:00,1.14719,1.14764,1.14683,1.14729
2023-02-07 05:30:00,1.14729,1.1482,1.14579,1.1467
2023-02-07 05:45:00,1.1467,1.14856,1.14618,1.14804
2023-02-07 06:00:00,1.14804,1.14984,1.14687,1.14867
2023-02-07 06:15:00,1.14867,1.14981,1.1483,1.14945
2023-02-07 06:30:00,1.14945,1.15046,1.14752,1.14853
2023-02-07 06:45:00,1.14853,1.14953,1.14677,1.14777
2023-02-07 07:00:00,1.14777,1.14955,1.14674,1.14852
2023-02-07 07:15:00,1.14852,1.15013,1.14677,1.14838
2023-02-07 07:30:00,1.14838,1.14897,1.14762,1.1482
2023-02-07 07:45:00,1.1482,1.14937,1.14727,1.14843
2023-02-07 08:00:00,1.14843,1.14919,1.14681,1.14757
2023-02-07 08:15:00,1.14757,1.14855,1.14713,1.1481
2023-02-07 08:30:00,1.1481,1.14913,1.14709,1.14811
2023-02-07 08:45:00,1.14811,1.14944,1.14712,1.14844
2023-02-07 09:00:00,1.14844,1.14884,1.14758,1.14798
2023-02-07 09:15:00,1.14798,1.14869,1.14763,1.14834
2023-02-07 09:30:00,1.14834,1.14906,1.14713,1.14785
2023-02-07 09:45:00,1.14785,1.14947,1.14689,1.14851
2023-02-07 10:00:00,1.14851,1.15077,1.14703,1.14929
2023-02-07 10:15:00,1.14929,1.15091,1.14829,1.14992
2023-02-07 10:30:00,1.14992,1.15116,1.14902,1.15027
2023-02-07 10:45:00,1.15027,1.15134,1.14964,1.15071
2023-02-07 11:00:00,1.15071,1.15211,1.14744,1.14884
2023-02-07 11:15:00,1.14884,1.14987,1.14839,1.14942
2023-02-07 11:30:00,1.14942,1.15087,1.14778,1.14923
2023-02-07 11:45:00,1.14923,1.1503,1.14823,1.14929
2023-02-07 12:00:00,1.14929,1.15008,1.14832,1.1491
2023-02-07 12:15:00,1.1491,1.14962,1.14762,1.14814
2023-02-07 12:30:00,1.14814,1.14962,1.14629,1.14777
2023-02-07 12:45:00,1.14777,1.14918,1.14681,1.14822
2023-02-07 13:00:00,1.14822,1.14954,1.14789,1.1492
2023-02-07 13:15:00,1.1492,1.14968,1.14829,1.14877
2023-02-07 13:30:00,1.14877,1.14925,1.14767,1.14815
2023-02-07 13:45:00,1.14815,1.14986,1.14744,1.14915
2023-02-07 14:00:00,1.14915,1.14951,1.14818,1.14854
2023-02-07 14:15:00,1.14854,1.15061,1.1479,1.14997
2023-02-07 14:30:00,1.14997,1.15051,1.14947,1.15
2023-02-07 14:45:00,1.15,1.15064,1.14876,1.1494
2023-02-07 15:00:00,1.1494,1.15089,1.14858,1.15007
2023-02-07 15:15:00,1.15007,1.15204,1.14928,1.15124
2023-02-07 15:30:00,1.15124,1.15167,1.14983,1.15025
2023-02-07 15:45:00,1.15025,1.15214,1.14944,1.15133
2023-02-07 16:00:00,1.15133,1.15222,1.15024,1.15113
2023-02-07 16:15:00,1.15113,1.15327,1.15003,1.15216
2023-02-07 16:30:00,1.15216,1.1529,1.15116,1.1519
2023-02-07 16:45:00,1.1519,1.15268,1.15003,1.15081
2023-02-07 17:00:00,1.15081,1.15151,1.15046,1.15116
2023-02-07 17:15:00,1.15116,1.1525,1.15046,1.1518
2023-02-07 17:30:00,1.1518,1.15403,1.15101,1.15325
2023-02-07 17:45:00,1.15325,1.15483,1.15285,1.15444
2023-02-07 18:00:00,1.15444,1.15573,1.15363,1.15492
2023-02-07 18:15:00,1.15492,1.15525,1.15443,1.15476
2023-02-07 18:30:00,1.15476,1.15538,1.15377,1.1544
2023-02-07 18:45:00,1.1544,1.15527,1.15331,1.15419
2023-02-07 19:00:00,1.15419,1.15537,1.15244,1.15362
2023-02-07 19:15:00,1.15362,1.15421,1.15284,1.15343
2023-02-07 19:30:00,1.15343,1.15402,1.15107,1.15167
2023-02-07 19:45:00,1.15167,1.15213,1.15132,1.15179
2023-02-07 20:00:00,1.15179,1.15271,1.15085,1.15177
2023-02-07 20:15:00,1.15177,1.15402,1.1513,1.15354
2023-02-07 20:30:00,1.15354,1.15491,1.1527,1.15407
2023-02-07 20:45:00,1.15407,1.15545,1.15235,1.15374
2023-02-07 21:00:00,1.15374,1.15456,1.15331,1.15413
2023-02-07 21:15:00,1.15413,1.15509,1.15232,1.15328
2023-02-07 21:30:00,1.15328,1.15396,1.15218,1.15286
2023-02-07 21:45:00,1.15286,1.15409,1.15035,1.15157
2023-02-07 22:00:00,1.15157,1.15415,1.14999,1.15256
2023-02-07 22:15:00,1.15256,1.15399,1.15155,1.15297
2023-02-07 22:30:00,1.15297,1.15352,1.15162,1.15216
2023-02-07 22:45:00,1.15216,1.15326,1.15102,1.15212
2023-02-07 23:00:00,1.15212,1.15332,1.15158,1.15278
2023-02-07 23:15:00,1.15278,1.15367,1.15222,1.15312
2023-02-07 23:30:00,1.15312,1.15404,1.15246,1.15338
2023-02-07 23:45:00,1.15338,1.15409,1.15209,1.15279
2023-02-08 00:00:00,1.15279,1.15414,1.151,1.15235
2023-02-08 00:15:00,1.15235,1.15314,1.15162,1.15242
2023-02-08 00:30:00,1.15242,1.15404,1.15143,1.15305
2023-02-08 00:45:00,1.15305,1.15358,1.15195,1.15248
2023-02-08 01:00:00,1.15248,1.15296,1.15122,1.1517
2023-02-08 01:15:00,1.1517,1.15323,1.15097,1.15249
2023-02-08 01:30:00,1.15249,1.15289,1.15145,1.15185
2023-02-08 01:45:00,1.15185,1.15316,1.15129,1.1526
2023-02-08 02:00:00,1.1526,1.15343,1.15193,1.15276
2023-02-08 02:15:00,1.15276,1.15415,1.15199,1.15337
2023-02-08 02:30:00,1.15337,1.15506,1.1529,1.15458
2023-02-08 02:45:00,1.15458,1.15596,1.15368,1.15506
2023-02-08 03:00:00,1.15506,1.15627,1.15438,1.1556
2023-02-08 03:15:00,1.1556,1.15598,1.15458,1.15496
2023-02-08 03:30:00,1.15496,1.15659,1.15285,1.15448
2023-02-08 03:45:00,1.15448,1.15544,1.15397,1.15492
2023-02-08 04:00:00,1.15492,1.15724,1.15367,1.15599
2023-02-08 04:15:00,1.15599,1.15761,1.15533,1.15695
2023-02-08 04:30:00,1.15695,1.1601,1.15542,1.15856
2023-02-08 04:45:00,1.15856,1.15936,1.15798,1.15878
2023-02-08 05:00:00,1.15878,1.15968,1.15802,1.15892
2023-02-08 05:15:00,1.15892,1.16068,1.15786,1.15962
2023-02-08 05:30:00,1.15962,1.16053,1.15873,1.15963
2023-02-08 05:45:00,1.15963,1.16107,1.15815,1.15959
2023-02-08 06:00:00,1.15959,1.16079,1.15767,1.15886
2023-02-08 06:15:00,1.15886,1.16017,1.15824,1.15955
2023-02-08 06:30:00,1.15955,1.16061,1.15775,1.15881
2023-02-08 06:45:00,1.15881,1.15992,1.15805,1.15916
2023-02-08 07:00:00,1.15916,1.16044,1.1569,1.15817
2023-02-08 07:15:00,1.15817,1.15925,1.15786,1.15894
2023-02-08 07:30:00,1.15894,1.15949,1.15767,1.15822
